,full,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,pct_change,mar20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,apr20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,may20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,jun20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,jul20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,aug20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,sep20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,oct20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,nov20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,dec20_pct_change,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,ENTRIES_21_x,EXITS                                                               _21_x,change_21_x,diff_x,jan21_pct_change,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,ENTRIES_21_y,EXITS                                                               _21_y,change_21_y,diff_y,feb21_pct_change,ENTRIES_20,EXITS                                                               _20,change_20,ENTRIES_21_x,EXITS                                                               _21_x,change_21_x,diff_x,mar21_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_21_y,EXITS                                                               _21_y,change_21_y,diff_y,apr21_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_21,EXITS                                                               _21,change_21,diff,may21_pct_change
10,116 ST IRT,1998023459.0,1129169167.0,156564.0,2565899376.0,954748219.0,153641.0,-2923.0,-1.8669681408241996,-1.8669681408241996,2684233432.0,1083645895.0,165882.0,2176971717.0,772894185.0,24692.0,-141190.0,-85.11472010224135,1945083871.0,1040239023.0,165792.0,2575262397.0,957116460.0,22267.0,-143525.0,-86.56931576915653,2360783018.0,838333628.0,150878.0,2322412094.0,874751361.0,28361.0,-122517.0,-81.20269356698789,2444748955.0,867875916.0,138572.0,2275895544.0,863265986.0,37050.0,-101522.0,-73.26299685362122,2317660959.0,825613775.0,142819.0,2255388615.0,869638432.0,41117.0,-101702.0,-71.21041318031914,2352525867.0,852744602.0,135865.0,2322839071.0,872357784.0,45755.0,-90110.0,-66.32318845913223,2407077262.0,905576413.0,157046.0,2040024695.0,877970736.0,55504.0,-101542.0,-64.65748888860588,2480838692.0,906739271.0,163470.0,2346893115.0,798136939.0,56327.0,-107143.0,-65.54291307273505,2167538603.0,737787830.0,146745.0,2476522321.0,915765000.0,51981.0,-94764.0,-64.57732801799038,2044996589.0,713114625.0,109363.0,2379042930.0,923572757.0,37801.0,-71562.0,-65.4352934721981,2551253325.0,947015667.0,151618.0,2322979798.0,856677298.0,43873.0,-107745.0,-71.06346212191164,2565899376.0,954748219.0,153641.0,2639873731.0,1048614119.0,55165.0,-98476.0,-64.09487050982486,2684233432.0,1083645895.0,165882.0,2566024962.0,1034576352.0,55868.0,-110014.0,-66.32063756164021,1945083871.0,1040239023.0,165792.0,2611902672.0,1054701507.0,60948.0,-104844.0,-63.23827446438911
11,116 ST-COLUMBIA IRT,50179494859.0,10791722957.0,99724.0,49883001618.0,10650319673.0,86224.0,-13500.0,-13.53736312221732,-13.53736312221732,47853519404.0,10316603708.0,103547.0,45167466645.0,9683833603.0,3857.0,-99690.0,-96.27512144243677,50949133514.0,10832277301.0,98041.0,40449437841.0,8723649364.0,3643.0,-94398.0,-96.28420762742118,49750762817.0,10581749878.0,59461.0,41397418721.0,8841915626.0,4718.0,-54743.0,-92.06538739678109,49754831042.0,10586040922.0,62108.0,41372537752.0,8836565865.0,6448.0,-55660.0,-89.61808462677917,32807534733.0,6993102937.0,64082.0,41403748247.0,8854397963.0,8284.0,-55798.0,-87.07281295839705,48627646235.0,10365693518.0,85343.0,41446185231.0,8870458291.0,11699.0,-73644.0,-86.29178725847463,49804533827.0,10609526077.0,102850.0,41423841641.0,8861946900.0,14123.0,-88727.0,-86.26835196888672,49821685648.0,10618047334.0,106876.0,46325400595.0,9921736812.0,13264.0,-93612.0,-87.5893558890677,49841291882.0,10627958994.0,93775.0,47542625141.0,10182533446.0,12387.0,-81388.0,-86.79072247400693,49853464551.0,10634123915.0,37089.0,48714692640.0,10422859296.0,8110.0,-28979.0,-78.13367844913586,49864157657.0,10640009412.0,92541.0,46348319853.0,9932730838.0,11302.0,-81239.0,-87.78703493586626,49883001618.0,10650319673.0,86224.0,48719258079.0,10426882833.0,14704.0,-71520.0,-82.94674336611617,47853519404.0,10316603708.0,103547.0,42806946830.0,9202221194.0,14404.0,-89143.0,-86.08940867432182,50949133514.0,10832277301.0,98041.0,45178344683.0,9699167879.0,17556.0,-80485.0,-82.09320590365256
12,121 ST BMT,2331295386.0,819850652.0,14557.0,76282386223.0,20561278643.0,13005.0,-1552.0,-10.661537404685031,-10.661537404685031,76255802781.0,20543988923.0,15958.0,64597276268.0,17436108938.0,2288.0,-13670.0,-85.6623637047249,80151031067.0,21586147348.0,16451.0,62643452462.0,16909806340.0,2028.0,-14423.0,-87.67248191599295,43039678733.0,11605680522.0,10518.0,68445081791.0,18439783860.0,2981.0,-7537.0,-71.6581099068264,80156121609.0,21589594294.0,11835.0,70399459742.0,18968905179.0,3771.0,-8064.0,-68.13688212927757,99789520484.0,26913673080.0,13404.0,66504731630.0,17925801381.0,4210.0,-9194.0,-68.59146523425844,78214588303.0,21072587445.0,12591.0,74302306079.0,20015676800.0,5485.0,-7106.0,-56.43713763799539,80162460784.0,21594162899.0,14035.0,72364703330.0,19505916533.0,5878.0,-8157.0,-58.118988243676526,80165260861.0,21595688743.0,15182.0,382463578.0,271698888.0,6063.0,-9119.0,-60.064550125148195,80168132867.0,21597528669.0,13884.0,378213810.0,271285524.0,5779.0,-8105.0,-58.37654854508787,76277687459.0,20558325554.0,10835.0,76256460863.0,20558103211.0,5015.0,-5820.0,-53.71481310567605,78225920714.0,21079864516.0,13533.0,72349283919.0,19506820887.0,5311.0,-8222.0,-60.755191014557006,76282386223.0,20561278643.0,13005.0,72397389741.0,19527052115.0,6633.0,-6372.0,-48.996539792387544,76255802781.0,20543988923.0,15958.0,70442969600.0,19001594944.0,6415.0,-9543.0,-59.80072690813385,80151031067.0,21586147348.0,16451.0,70426210158.0,19002793431.0,7036.0,-9415.0,-57.23056349158105
13,125 ST IND,20777815732.0,17251675058.0,177657.0,20742656995.0,17270772861.0,177820.0,163.0,0.09174983254248355,0.09174983254248355,16631137391.0,13815653494.0,136731.0,20731221629.0,17269833759.0,26398.0,-110333.0,-80.69347843576072,20662807953.0,17124188574.0,185111.0,20268671367.0,16879356176.0,23260.0,-161851.0,-87.43456628725468,20835391985.0,17313872365.0,163462.0,20563434175.0,17144081630.0,29758.0,-133704.0,-81.79515728426179,21317565100.0,17720043210.0,155774.0,20267867701.0,16880674856.0,43400.0,-112374.0,-72.13912462927061,20765472242.0,17269344208.0,178836.0,20708098225.0,17250126341.0,47652.0,-131184.0,-73.35435818291619,20766000081.0,17263528564.0,161097.0,20751182263.0,17304017997.0,54387.0,-106710.0,-66.23959477830127,20582718988.0,17129647781.0,180133.0,4502632382.0,3888162076.0,60658.0,-119475.0,-66.32599246112595,20194607264.0,16811502642.0,189331.0,4710043723.0,4058159177.0,61463.0,-127868.0,-67.5367478120329,20648704430.0,17188357783.0,185363.0,4636015108.0,3998734940.0,57070.0,-128293.0,-69.21176286529675,20637370455.0,17177695318.0,142678.0,4069530117.0,3595528076.0,48717.0,-93961.0,-65.85528252428546,20311492225.0,16912626968.0,173991.0,4668652904.0,4035333107.0,47714.0,-126277.0,-72.5767424751855,20742656995.0,17270772861.0,177820.0,4672649514.0,4042443903.0,60289.0,-117531.0,-66.09548982116748,16631137391.0,13815653494.0,136731.0,4664389493.0,4043857052.0,60399.0,-76332.0,-55.82640366851701,20662807953.0,17124188574.0,185111.0,4691644407.0,4067837862.0,66574.0,-118537.0,-64.03563267444939
14,125 ST IRT,120689134333.0,78321821749.0,296846.0,158520940866.0,107548170566.0,281636.0,-15210.0,-5.123868942145085,-5.123868942145085,121215605054.0,78656355596.0,308864.0,148280024768.0,102329576406.0,47373.0,-261491.0,-84.66218141317862,122490150231.0,78922299299.0,284191.0,155228533333.0,104990946236.0,44243.0,-239948.0,-84.43194893575095,105913298805.0,62743472805.0,250894.0,83472943784.0,53760579381.0,52051.0,-198843.0,-79.25378845249388,122538111259.0,75509841823.0,245898.0,123625351453.0,83311002532.0,67490.0,-178408.0,-72.55366046084148,174051967371.0,115598360526.0,273032.0,135938120569.0,92358358100.0,70604.0,-202428.0,-74.14076005742916,190443057257.0,125336015126.0,275692.0,144804015196.0,98911350784.0,83359.0,-192333.0,-69.76372183451097,185347901597.0,121454030821.0,299285.0,136631791449.0,93666588633.0,96573.0,-202712.0,-67.73209482600197,185392247062.0,121516497137.0,306493.0,121825591784.0,80522471644.0,97181.0,-209312.0,-68.29258743266567,177080505385.0,117602347171.0,282776.0,113567730774.0,73184736209.0,90688.0,-192088.0,-67.92938580360428,136922104219.0,93685429098.0,211659.0,148442449299.0,102460449229.0,70386.0,-141273.0,-66.74556716227517,159378603839.0,108515614536.0,278153.0,147838668790.0,99586960066.0,73227.0,-204926.0,-73.67384137507057,158520940866.0,107548170566.0,281636.0,159205179660.0,108076152450.0,93015.0,-188621.0,-66.97332727350197,121215605054.0,78656355596.0,308864.0,158953411910.0,107945631592.0,94433.0,-214431.0,-69.42570192706174,122490150231.0,78922299299.0,284191.0,205442936019.0,194493896677.0,104804.0,-179387.0,-63.12198486229331
15,135 ST IND,3754575984.0,1263171726.0,33170.0,3819591953.0,1288520983.0,34766.0,1596.0,4.81157672595719,4.81157672595719,3639463755.0,1267119124.0,34710.0,3556987752.0,1242791410.0,3722.0,-30988.0,-89.27686545664073,3647058224.0,1270058557.0,35724.0,3481258591.0,1212715569.0,2681.0,-33043.0,-92.49524129436793,3637924885.0,1278382196.0,30171.0,3290304345.0,1077742216.0,3916.0,-26255.0,-87.02064896755162,3660347752.0,1280490025.0,27294.0,3150160979.0,1022248732.0,6463.0,-20831.0,-76.32080310690993,2647188151.0,1002808914.0,27431.0,3073474073.0,1012211263.0,7341.0,-20090.0,-73.23830702489884,3909921782.0,1289942734.0,33350.0,3148482317.0,979930964.0,8190.0,-25160.0,-75.44227886056971,3677178510.0,1285827544.0,36180.0,2981521202.0,1003882447.0,9971.0,-26209.0,-72.44057490326146,3395791328.0,1162519621.0,38515.0,3310108623.0,1054186089.0,9569.0,-28946.0,-75.15513436323509,3698663867.0,1294545460.0,38265.0,3241006267.0,923944246.0,8484.0,-29781.0,-77.828302626421,3611001760.0,1265034700.0,27309.0,2936442341.0,1009430095.0,7259.0,-20050.0,-73.41901937090336,3704004842.0,1292090734.0,34919.0,2915895582.0,996821616.0,7395.0,-27524.0,-78.82241759500559,3819591953.0,1288520983.0,34766.0,2177353780.0,813945547.0,8381.0,-26385.0,-75.89311396191681,3639463755.0,1267119124.0,34710.0,3007251269.0,1007585621.0,9269.0,-25441.0,-73.29588014981273,3647058224.0,1270058557.0,35724.0,3290802092.0,1074769417.0,10688.0,-25036.0,-70.0817377673273
16,135 ST IRT,1906139182.0,709883904.0,89113.0,2079134286.0,761233351.0,85074.0,-4039.0,-4.532447566572778,-4.532447566572778,2016158597.0,731371740.0,90634.0,1360799200.0,590187784.0,10598.0,-80036.0,-88.3068164265066,2016898035.0,734478313.0,90727.0,2095796680.0,775722263.0,13166.0,-77561.0,-85.48833313126192,1953963946.0,725347899.0,83576.0,2026632193.0,765421185.0,16735.0,-66841.0,-79.97630898822628,1875956655.0,695872195.0,74079.0,2068702163.0,771915010.0,20731.0,-53348.0,-72.01501100176839,1801821376.0,676016070.0,79151.0,2095469509.0,780738408.0,23134.0,-56017.0,-70.77232125936501,1687536223.0,659417213.0,70343.0,2091347993.0,781087078.0,25743.0,-44600.0,-63.40360803491464,2012874210.0,745184843.0,85085.0,2094976639.0,785721423.0,29891.0,-55194.0,-64.86924839866016,2009753968.0,728297049.0,87999.0,2075561657.0,796482884.0,30070.0,-57929.0,-65.82915714951307,1455673200.0,546407671.0,72240.0,2032523190.0,781544012.0,28393.0,-43847.0,-60.69629014396456,1486244817.0,565021809.0,51221.0,37682761678.0,34922920639.0,15910.0,-35311.0,-68.9385213096191,2069133979.0,765048083.0,84111.0,76172880990.0,71071855868.0,20199.0,-63912.0,-75.98530513250348,2079134286.0,761233351.0,85074.0,76176826443.0,71072495699.0,25824.0,-59250.0,-69.64525001763171,2016158597.0,731371740.0,90634.0,76168696079.0,71071140547.0,25112.0,-65522.0,-72.292958492398,2016898035.0,734478313.0,90727.0,70696561753.0,65888231523.0,27155.0,-63572.0,-70.06954930726245
17,137 ST CITY COL IRT,10290138461.0,35746339228.0,84160.0,2648815956.0,1353136034.0,88992.0,4832.0,5.741444866920152,5.741444866920152,2538670927.0,1340665207.0,85597.0,2719024313.0,1534678923.0,9323.0,-76274.0,-89.10826314006331,2799615627.0,1465739618.0,93551.0,2699018830.0,1481639394.0,8355.0,-85196.0,-91.06904255432865,2590791181.0,1426237477.0,70012.0,2565409324.0,1367711112.0,12186.0,-57826.0,-82.59441238644804,2646529086.0,1401414883.0,63408.0,2520096866.0,1347258109.0,17378.0,-46030.0,-72.59336361342417,1973388775.0,1273231241.0,59315.0,2518628362.0,1318782989.0,19149.0,-40166.0,-67.71642923375201,2632047162.0,1462930497.0,72571.0,2586367573.0,1420851935.0,22809.0,-49762.0,-68.57008998084633,2646327479.0,1476253561.0,77905.0,2607138596.0,1435730036.0,26660.0,-51245.0,-65.77883319427508,2659432258.0,1488351187.0,84454.0,2584976569.0,1429838500.0,27284.0,-57170.0,-67.69365571790561,2664650447.0,1496360579.0,77708.0,2655364028.0,1504550715.0,25019.0,-52689.0,-67.8038297215216,2673802960.0,1479123744.0,57512.0,2639586787.0,1412906121.0,20153.0,-37359.0,-64.95861733203505,2689168400.0,1501878509.0,90002.0,2614468522.0,1459915969.0,23938.0,-66064.0,-73.4028132708162,2648815956.0,1353136034.0,88992.0,2732871473.0,1498046722.0,30317.0,-58675.0,-65.93289284430061,2538670927.0,1340665207.0,85597.0,2755698921.0,1568122616.0,27451.0,-58146.0,-67.92995081603327,2799615627.0,1465739618.0,93551.0,2720141288.0,1519873501.0,29500.0,-64051.0,-68.46639800750393
18,138/GRAND CONC IRT,33042045134.0,31896902241.0,18000.0,41015018854.0,39594028343.0,12417.0,-5583.0,-31.016666666666666,-31.016666666666666,40977099800.0,39561555112.0,20910.0,41016271234.0,39594876057.0,3554.0,-17356.0,-83.00334768053563,40980462437.0,39564625101.0,21843.0,41016873817.0,39595594517.0,3343.0,-18500.0,-84.69532573364464,40984052065.0,39567811689.0,19459.0,39993668558.0,38610161455.0,3012.0,-16447.0,-84.52130119738939,41988369022.0,40536910583.0,22511.0,41004260377.0,39584870075.0,3324.0,-19187.0,-85.23388565590156,40991878364.0,39574717232.0,20345.0,41996065195.0,40543339771.0,3857.0,-16488.0,-81.04202506758418,40996106426.0,39578641565.0,19461.0,28022185193.0,27051262084.0,5430.0,-14031.0,-72.0980422383228,41000279968.0,39582101363.0,20892.0,39018912144.0,37668461070.0,7414.0,-13478.0,-64.51273214627608,41004211447.0,39585407076.0,22426.0,42022905021.0,40568378864.0,7874.0,-14552.0,-64.88896816195488,41008213309.0,39588766587.0,15108.0,41023719719.0,39604116433.0,9079.0,-6029.0,-39.90601006089489,41010382816.0,39590508109.0,10527.0,41020398353.0,39601619833.0,6673.0,-3854.0,-36.61062030967987,41012492700.0,39592253570.0,12803.0,41026687381.0,39607681501.0,7199.0,-5604.0,-43.77099117394361,41015018854.0,39594028343.0,12417.0,41028121030.0,39609333337.0,9851.0,-2566.0,-20.66521704115326,40977099800.0,39561555112.0,20910.0,41029714630.0,39611153596.0,8818.0,-12092.0,-57.82879005260641,40980462437.0,39564625101.0,21843.0,41026654223.0,39608934608.0,10026.0,-11817.0,-54.09971157807993
19,14 ST IND,38856377628.0,19883497113.0,221130.0,3022664678.0,3325719039.0,216350.0,-4780.0,-2.1616243838466063,-2.1616243838466063,38357800807.0,20027278263.0,226547.0,2714543541.0,2917644825.0,10247.0,-216300.0,-95.47687676287923,38863646567.0,19897797246.0,235036.0,2717712590.0,2934662244.0,8972.0,-226064.0,-96.18271243554179,37804389782.0,19439736838.0,202422.0,2549386451.0,2747363835.0,15487.0,-186935.0,-92.34915177204059,12952323214.0,4114306715.0,199399.0,2720802601.0,3020347812.0,27971.0,-171428.0,-85.97234690244184,12989455102.0,4157411567.0,218482.0,2214778711.0,2210745826.0,34355.0,-184127.0,-84.27559249732244,3759561180.0,4076448320.0,194649.0,2275458942.0,2271004191.0,39932.0,-154717.0,-79.48512450616238,3805918464.0,4126241330.0,237968.0,2327518067.0,2351588620.0,47001.0,-190967.0,-80.24902507900222,3911965156.0,4400351498.0,243504.0,2314116179.0,2304304087.0,46628.0,-196876.0,-80.85123858334975,3777985818.0,4136759245.0,243015.0,2241566301.0,2194066866.0,44193.0,-198822.0,-81.8147027961237,3620672278.0,4111583404.0,189528.0,2222587496.0,2175440055.0,33235.0,-156293.0,-82.46433244692078,3170641402.0,3348888428.0,225659.0,2091714314.0,1988958307.0,33769.0,-191890.0,-85.03538524942502,3022664678.0,3325719039.0,216350.0,2208392949.0,2183555089.0,43787.0,-172563.0,-79.76103535937139,38357800807.0,20027278263.0,226547.0,2192183951.0,2177320356.0,45045.0,-181502.0,-80.11670867413827,38863646567.0,19897797246.0,235036.0,2241436392.0,2226545947.0,51627.0,-183409.0,-78.0344287683589
20,14 ST IRT,11658685962.0,3698440929.0,133457.0,11871027108.0,3824437167.0,120434.0,-13023.0,-9.758199270176911,-9.758199270176911,14051577562.0,4404305197.0,135823.0,11740350394.0,3763780377.0,7720.0,-128103.0,-94.31613202476753,11530677045.0,3626209634.0,137756.0,11385097786.0,3683171096.0,7747.0,-130009.0,-94.37628851011934,11731608471.0,3740399358.0,112282.0,11488120555.0,3679804687.0,11861.0,-100421.0,-89.43641901640513,11845025651.0,3799208516.0,119762.0,11683645181.0,3789817233.0,18855.0,-100907.0,-84.25627494530819,11720332729.0,3737321965.0,117491.0,11762659619.0,3784740442.0,19496.0,-97995.0,-83.40638857444401,11731914282.0,3743579033.0,107969.0,11881223476.0,3835541130.0,26500.0,-81469.0,-75.45591790236085,11764663812.0,3762263323.0,140872.0,11860439373.0,3826622206.0,31740.0,-109132.0,-77.46890794480096,11788010730.0,3775322994.0,141240.0,12165693049.0,3930830281.0,32748.0,-108492.0,-76.81393372982158,11792124324.0,3780720959.0,124514.0,11631199436.0,3769067083.0,28728.0,-95786.0,-76.92789565831954,11819147704.0,3794113769.0,87772.0,11830733527.0,3814792197.0,20838.0,-66934.0,-76.2589436266691,11845637837.0,3809210563.0,122873.0,11852394824.0,3829077663.0,22291.0,-100582.0,-81.85850430932751,11871027108.0,3824437167.0,120434.0,11866767830.0,3834892884.0,29689.0,-90745.0,-75.34832356311341,14051577562.0,4404305197.0,135823.0,11627470985.0,3770936821.0,30345.0,-105478.0,-77.65842309476304,11530677045.0,3626209634.0,137756.0,11929950991.0,3873359194.0,37034.0,-100722.0,-73.11623450158251
21,14 ST-UNION SQ BMT,19042144117.0,8718633099.0,407016.0,8262005502.0,4476117471.0,363327.0,-43689.0,-10.733976059909192,-10.733976059909192,25908116628.0,12031869813.0,465926.0,7712069022.0,4197089636.0,22265.0,-443661.0,-95.22134416194847,25864696028.0,12069447814.0,443908.0,7450927550.0,4085471485.0,20637.0,-423271.0,-95.35106373392685,26051740572.0,12157617119.0,377598.0,3805648805.0,2231240937.0,22623.0,-354975.0,-94.0087076732398,25863016399.0,12083128382.0,369033.0,6485755093.0,3600083145.0,57878.0,-311155.0,-84.31630775567497,7925691038.0,4452962933.0,390906.0,6515652213.0,3713654592.0,65900.0,-325006.0,-83.14172716714504,8009628900.0,4506402510.0,369701.0,7043677221.0,3853419918.0,79806.0,-289895.0,-78.4133664772343,7574059817.0,4465521538.0,430065.0,7000429495.0,3902474497.0,95812.0,-334253.0,-77.72150721402579,7974597673.0,4502925682.0,448013.0,7937320401.0,4360403384.0,91008.0,-357005.0,-79.68630374565024,8064552457.0,4291628700.0,410335.0,8307614015.0,4539438075.0,84314.0,-326021.0,-79.45239864988363,8107306417.0,4344957445.0,277172.0,8069534592.0,4365997702.0,66994.0,-210178.0,-75.82944886207842,8184344497.0,4405853655.0,386264.0,7983610080.0,4392495032.0,64751.0,-321513.0,-83.2365946606466,8262005502.0,4476117471.0,363327.0,8351591329.0,4598806347.0,84409.0,-278918.0,-76.7677601719663,25908116628.0,12031869813.0,465926.0,8229613692.0,4496031312.0,93030.0,-372896.0,-80.03331001060255,25864696028.0,12069447814.0,443908.0,7428443356.0,4272470441.0,108688.0,-335220.0,-75.51564738639539
22,14 ST-UNION SQ IRT,13199999940.0,3347264333.0,194386.0,3195249458.0,3261866093.0,180181.0,-14205.0,-7.3076250347247225,-7.3076250347247225,2905763178.0,2977951348.0,176876.0,3281720828.0,3361831825.0,22112.0,-154764.0,-87.49858658042923,3078608817.0,3157110594.0,218558.0,3223346738.0,3290283098.0,20435.0,-198123.0,-90.65007915518993,2969322941.0,3043301549.0,176062.0,3030600796.0,3134774311.0,32557.0,-143505.0,-81.50821869568675,2977971075.0,3059515829.0,172102.0,3121452837.0,3225227856.0,37391.0,-134711.0,-78.27393057605374,3038156300.0,3114891327.0,183104.0,3088998283.0,3177798070.0,40630.0,-142474.0,-77.81042467668648,3074591870.0,3153513925.0,170643.0,3124587526.0,3166757176.0,43945.0,-126698.0,-74.24740540192097,3105580960.0,3186699791.0,190886.0,3130495608.0,3202352523.0,51731.0,-139155.0,-72.89953165763859,3142494685.0,3220435408.0,205395.0,3225976749.0,3313728581.0,51282.0,-154113.0,-75.03249835682465,3152606882.0,3247061098.0,191067.0,3340882529.0,3432539044.0,48674.0,-142393.0,-74.52516656460823,3205308534.0,3253994995.0,149021.0,3348640041.0,3430259818.0,38946.0,-110075.0,-73.86542836244556,3242865056.0,3311049764.0,185373.0,3351936458.0,3448028675.0,40410.0,-144963.0,-78.20070884109336,3195249458.0,3261866093.0,180181.0,3368477588.0,3471006898.0,49602.0,-130579.0,-72.47101525688058,2905763178.0,2977951348.0,176876.0,3359488813.0,3465893265.0,51310.0,-125566.0,-70.99097672946019,3078608817.0,3157110594.0,218558.0,3390636078.0,3493760457.0,55026.0,-163532.0,-74.82315906990364
23,145 ST IND,4680931998.0,4768574552.0,146181.0,4966015406.0,5047786319.0,152091.0,5910.0,4.042933076117963,4.042933076117963,4751662600.0,4835333830.0,150737.0,4936550589.0,5022873943.0,20119.0,-130618.0,-86.65291202558097,4849940771.0,4938881769.0,151247.0,4931805485.0,5009978836.0,18171.0,-133076.0,-87.98587740583285,4687185225.0,4768581737.0,134300.0,4766635681.0,4862715539.0,24072.0,-110228.0,-82.07594936708861,4717372748.0,4799178132.0,124420.0,4890149960.0,4959347604.0,31902.0,-92518.0,-74.35942774473557,4739948470.0,4822306607.0,140738.0,4613630362.0,4568473082.0,37012.0,-103726.0,-73.70148787107959,4768471481.0,4852080392.0,135712.0,4929527518.0,5022840480.0,41557.0,-94155.0,-69.37853690167414,4628303807.0,4667070395.0,147109.0,4947529145.0,5043860761.0,46967.0,-100142.0,-68.0733333786512,4819631840.0,4903547580.0,155217.0,5101335332.0,5204340546.0,47779.0,-107438.0,-69.21793360263374,4849922935.0,4933438425.0,150724.0,5037891284.0,5135715037.0,44347.0,-106377.0,-70.57734667338977,4830502063.0,4917748528.0,110674.0,4994526597.0,5099936878.0,37544.0,-73130.0,-66.07694670835065,4888069350.0,4973931864.0,149512.0,4878387391.0,5068545909.0,38743.0,-110769.0,-74.0870298036278,4966015406.0,5047786319.0,152091.0,4991339501.0,5112639354.0,47647.0,-104444.0,-68.67204502567542,4751662600.0,4835333830.0,150737.0,4899180954.0,4880583945.0,48485.0,-102252.0,-67.83470548040627,4849940771.0,4938881769.0,151247.0,5027124113.0,5144455131.0,52067.0,-99180.0,-65.5748543772769
24,145 ST IRT,34278492721.0,76536024897.0,80761.0,28876007219.0,64134912052.0,64603.0,-16158.0,-20.007181684228772,-20.007181684228772,34220057771.0,76543125268.0,84214.0,34114422670.0,76616401991.0,10394.0,-73820.0,-87.65763412259244,30917110987.0,69315665152.0,71757.0,33246530533.0,74344030398.0,10218.0,-61539.0,-85.76027425895731,34048306969.0,76548600011.0,74497.0,32091167849.0,71666142087.0,13424.0,-61073.0,-81.98048243553431,34016622437.0,75758401170.0,69495.0,23227721138.0,51685194028.0,18892.0,-50603.0,-72.8153104539895,38782881631.0,87322924444.0,62854.0,7085872960.0,16935289887.0,21471.0,-41383.0,-65.83988290323607,34277217325.0,76585045607.0,68161.0,7298634481.0,16944368821.0,26938.0,-41223.0,-60.478866213817284,34352647886.0,76595857848.0,79017.0,7315703843.0,16978755191.0,31574.0,-47443.0,-60.04151005479833,34306888718.0,76601346301.0,80737.0,7731012671.0,17833202952.0,32254.0,-48483.0,-60.05053445136679,34217260240.0,76607297750.0,82978.0,7526610520.0,17413772006.0,30037.0,-52941.0,-63.80124852370508,34005340046.0,76129657367.0,60867.0,6853768802.0,16144485712.0,22828.0,-38039.0,-62.49527658665615,26750661303.0,59384482495.0,64831.0,5243785665.0,11893434593.0,19463.0,-45368.0,-69.97886813407166,28876007219.0,64134912052.0,64603.0,6161909982.0,14757840030.0,24515.0,-40088.0,-62.052845843072305,34220057771.0,76543125268.0,84214.0,6701067363.0,16119427468.0,26568.0,-57646.0,-68.45180136319377,30917110987.0,69315665152.0,71757.0,7446207606.0,17411001187.0,32348.0,-39409.0,-54.92007748372981
