date,NYC driving,NYC transit,NYC walking,Bronx driving,Bronx transit,Bronx walking,Brooklyn driving,Brooklyn transit,Brooklyn walking,Manhattan driving,Manhattan transit,Manhattan walking,Queens driving,Queens transit,Queens walking,Staten Island driving,Staten Island transit,Staten Island walking,,NYC driving,NYC transit,NYC walking,Bronx driving,Bronx transit,Bronx walking,Brooklyn driving,Brooklyn transit,Brooklyn walking,Manhattan driving,Manhattan transit,Manhattan walking,Queens driving,Queens transit,Queens walking,Staten Island driving,Staten Island transit,Staten Island walking
4/4/20,41.34,12.71,26.26,47.6,21.66,48.8,44.22,16.54,39.6,18.3,6.44,8.43,39.29,14.48,39.92,51.14,19.63,67.15,,39.88857143,14.74142857,23.73928571,47.85214286,25.91,47.65071429,44.82142857,19.42,36.22285714,18.59214286,7.417857143,7.733571429,39.78714286,17.30142857,37.87285714,47.58928571,23.27785714,60.01714286
4/5/20,34.1,12.03,21.96,40.34,20.25,42.01,38.89,15.83,33.5,16.39,6.15,6.93,33.49,13.65,34.61,41.64,17.84,53.44,,39.87142857,14.53142857,23.72071429,47.82785714,25.56571429,47.67571429,44.755,19.11571429,36.02928571,18.52285714,7.324285714,7.690714286,39.595,16.95785714,37.61428571,47.67,22.72642857,60.00714286
4/6/20,42.46,14.26,27.33,51.02,25.74,52.04,47.34,18.48,41.67,18.31,6.98,8.41,41.63,16.1,42.49,50.16,23.06,65.76,,40.31428571,14.44571429,24.31714286,48.245,25.40214286,48.34428571,45.15642857,18.98,37.03928571,18.52142857,7.278571429,7.813571429,39.81,16.75928571,38.38357143,48.22142857,22.54142857,61.05714286
4/7/20,42.49,13.54,26.41,49.56,23.76,50.67,47.14,17.76,38.79,18.63,6.6,8.05,40.88,15.28,41.1,50.47,20.58,69.2,,40.31142857,14.23285714,24.27071429,48.25785714,25.01928571,48.36285714,45.12214286,18.67785714,36.82,18.45,7.172142857,7.752857143,39.66071429,16.42714286,38.20428571,48.31571429,22.09857143,61.48142857
4/8/20,41.44,13.32,24.83,48.77,23.83,48.49,44.75,17.04,35.83,18.69,6.45,7.54,40.36,15.27,39.23,50.85,20.9,67.58,,40.45785714,14.09,24.47785714,48.34785714,24.80571429,48.52642857,45.11857143,18.43571429,36.99357143,18.46071429,7.095714286,7.772142857,39.68571429,16.18571429,38.50428571,48.65214286,21.82642857,62.45214286
4/9/20,40.03,12.73,21.52,47.97,22.49,44.34,43.76,16.48,30.95,18.8,6.35,6.78,39.34,14.58,33.79,49.75,20.38,60.05,,40.21357143,13.85285714,24.07928571,48.15,24.37785714,48.00642857,44.78214286,18.095,36.24857143,18.40285714,6.977857143,7.633571429,39.42857143,15.86857143,37.855,48.55642857,21.42071429,62.03142857
4/10/20,45.9,13.37,24.01,54.05,24.6,49.3,48.47,16.87,33.96,20.61,6.82,7.44,44,14.68,38.35,58.62,21.52,68.15,,40.05285714,13.58357143,23.60142857,47.92142857,23.97714286,47.41857143,44.49642857,17.69642857,35.34357143,18.31285714,6.804285714,7.43,39.24857143,15.54928571,37.36357143,48.60428571,21.05357143,61.21071429
4/11/20,44.55,12.52,26.8,50.59,21.21,49.33,47.75,16.04,40.47,19.92,6.57,8.67,41.63,13.88,40.78,55.42,19.11,69.42,,40.57928571,13.52071429,24.04357143,48.35428571,23.87928571,47.85571429,44.94785714,17.58214286,36.03214286,18.46428571,6.774285714,7.571428571,39.60785714,15.44285714,37.93571429,49.28285714,21.07142857,62.00571429
4/12/20,31.33,11.25,20.49,39.68,19.28,38.47,38.47,14.43,32.38,16.85,5.81,6.96,33.1,12.79,31.48,37.24,17.55,48.18,,40.62857143,13.40714286,24.205,48.51571429,23.67214286,47.97428571,45.12142857,17.42571429,36.32,18.55785714,6.723571429,7.648571429,39.74428571,15.31571429,38.07071429,49.25785714,20.91142857,61.895
4/13/20,36.46,12.75,19.22,46.27,22.38,41.48,43.08,15.9,28.35,18.5,6.58,6.3,37.85,14.67,30.85,44.44,23.13,48.61,,40.41928571,13.21571429,23.90214286,48.36214286,23.33571429,47.54928571,44.98642857,17.12214286,35.78928571,18.55857143,6.639285714,7.537142857,39.61357143,15.06571429,37.53,49.17,20.81285714,61.56928571
4/14/20,45.9,14.13,26.62,54.22,24.88,51.57,50.23,18.33,38.42,20.27,7.05,8.27,44.65,16.31,43.12,55.36,23.7,61.62,,40.87,13.18571429,24.16357143,48.72785714,23.26714286,47.78714286,45.40857143,17.05785714,36.065,18.70071429,6.627857143,7.597857143,39.945,15.01928571,37.90071429,49.75642857,20.90928571,61.96642857
4/15/20,46.55,13.42,25.84,57.49,23.85,52.66,51.08,16.92,37.02,20.56,6.87,7.98,45.63,15.23,41.62,57.17,22.05,63.82,,41.25214286,13.11642857,24.21857143,49.27285714,23.08714286,47.88071429,45.73071429,16.90785714,35.90357143,18.85214286,6.615714286,7.624285714,40.33214286,14.89571429,38.08642857,50.35571429,20.97571429,61.97142857
4/16/20,47.23,13.34,25,57.2,23.56,53.16,52.09,16.9,35.7,20.71,6.87,7.82,45.7,14.94,40.3,58.9,22.67,66.27,,41.69642857,13.08071429,24.285,49.835,23.02642857,48.035,46.13714286,16.815,35.88,19.02571429,6.616428571,7.645,40.73928571,14.82714286,38.26142857,51.04857143,21.05714286,62.16285714
4/17/20,51.86,13.46,27.12,62.54,23.85,57.02,58.18,16.96,39,22.73,6.85,8.43,49.27,15.31,42.29,65.1,21.84,69.59,,42.26,13.05928571,24.52928571,50.52142857,22.95285714,48.52428571,46.81785714,16.74857143,36.11714286,19.23357143,6.599285714,7.715,41.20142857,14.79785714,38.56642857,51.87571429,20.99714286,62.77428571
4/18/20,45.56,12.1,23.84,53.85,19.76,49.24,51.73,15.06,34.74,20.64,6.24,7.51,44.56,14.01,39.19,55.27,19.93,64.16,,42.56142857,13.01571429,24.35642857,50.96785714,22.81714286,48.55571429,47.35428571,16.64285714,35.77,19.40071429,6.585,7.649285714,41.57785714,14.76428571,38.51428571,52.17071429,21.01857143,62.56071429
4/19/20,42.87,12.61,27.06,50.92,20.94,49.39,48.02,15.96,41.94,21.01,6.48,9.65,42.09,14.17,40.11,51.66,18.55,60.15,,43.18785714,13.05714286,24.72071429,51.72357143,22.86642857,49.08285714,48.00642857,16.65214286,36.37285714,19.73071429,6.608571429,7.843571429,42.19214286,14.80142857,38.90714286,52.88642857,21.06928571,63.04
4/20/20,47.49,14.58,26.88,59.5,25.87,57.16,54.03,18.84,39.71,21.43,7.22,8.35,48.05,16.78,45.6,57.41,21.4,63.1,,43.54714286,13.08,24.68857143,52.32928571,22.87571429,49.44857143,48.48428571,16.67785714,36.23285714,19.95357143,6.625714286,7.839285714,42.65071429,14.85,39.12928571,53.40428571,20.95071429,62.85
4/21/20,44.69,13.49,23.22,55.3,24.34,49.95,51.19,17.04,33.99,20.47,6.88,7.49,44.23,15.34,36.91,55.62,22.31,59.37,,43.70428571,13.07642857,24.46071429,52.73928571,22.91714286,49.39714286,48.77357143,16.62642857,35.89,20.085,6.645714286,7.799285714,42.89,14.85428571,38.83,53.77214286,21.07428571,62.14785714
4/22/20,50.27,14.06,26.76,60.61,25.3,56.74,58.13,17.9,40.51,22.13,7.01,8.42,47.88,16.13,41.68,61.43,20.94,62.55,,44.335,13.12928571,24.59857143,53.585,23.02214286,49.98642857,49.72928571,16.68785714,36.22428571,20.33071429,6.685714286,7.862142857,43.42714286,14.91571429,39.005,54.52785714,21.07714286,61.78857143
4/23/20,49.36,14.03,25.58,59.98,24.72,55.82,56.14,17.62,37.38,21.91,7.09,7.96,47.8,16.36,40.79,59.24,21.57,67.95,,45.00142857,13.22214286,24.88857143,54.44285714,23.18142857,50.80642857,50.61357143,16.76928571,36.68357143,20.55285714,6.738571429,7.946428571,44.03142857,15.04285714,39.505,55.20571429,21.16214286,62.35285714
4/24/20,52.27,13.83,25.79,64.64,24.84,55.46,59.83,17.66,37.16,23.5,6.97,7.95,49.89,16.2,39.73,64.51,21.67,64.88,,45.45642857,13.255,25.01571429,55.19928571,23.19857143,51.24642857,51.425,16.82571429,36.91214286,20.75928571,6.749285714,7.982857143,44.45214286,15.15142857,39.60357143,55.62642857,21.17285714,62.11928571
4/25/20,57.52,14.08,34.81,65.11,22.87,61.07,60.86,17.65,52.83,26.02,7.26,11.94,54.03,15.88,51.49,68.38,20.9,80.17,,46.38285714,13.36642857,25.58785714,56.23642857,23.31714286,52.085,52.36142857,16.94071429,37.795,21.195,6.798571429,8.216428571,45.33785714,15.29428571,40.36857143,56.55214286,21.30071429,62.88714286
4/26/20,38.51,12.19,19.37,47.86,20.34,40.97,45.18,15.11,28.46,19.39,6.35,6.23,37.77,14.08,30.08,48.23,18.38,47.26,,46.89571429,13.43357143,25.50785714,56.82071429,23.39285714,52.26357143,52.84071429,16.98928571,37.515,21.37642857,6.837142857,8.164285714,45.67142857,15.38642857,40.26857143,57.33714286,21.36,62.82142857
4/27/20,48.12,14.98,25.33,61.23,26.62,55.57,54.48,18.75,36.64,21.95,7.35,7.94,47.41,18.07,40.68,55.44,23.9,59.09,,47.72857143,13.59285714,25.94428571,57.88928571,23.69571429,53.27,53.655,17.19285714,38.10714286,21.62285714,6.892142857,8.281428571,46.35428571,15.62928571,40.97071429,58.12285714,21.415,63.57
4/28/20,56.29,16.01,33.1,66.97,27.99,63.46,61.5,20.56,48.95,25.24,7.92,10.64,54.2,18.9,49.93,67.37,24.5,78.8,,48.47071429,13.72714286,26.40714286,58.8,23.91785714,54.11928571,54.46,17.35214286,38.85928571,21.97785714,6.954285714,8.450714286,47.03642857,15.81428571,41.45714286,58.98071429,21.47214286,64.79714286
4/29/20,51.8,15.39,27.39,63.45,26.83,59.87,58.42,20.28,39.03,23.19,7.66,8.43,50.1,17.91,43.55,63.69,22.35,71.04,,48.84571429,13.86785714,26.51785714,59.22571429,24.13071429,54.63428571,54.98428571,17.59214286,39.00285714,22.16571429,7.010714286,8.482857143,47.35571429,16.00571429,41.595,59.44642857,21.49357143,65.31285714
4/30/20,51.3,14.9,25.92,64.34,26.56,56.23,58.47,18.99,37.59,23.48,7.39,7.98,50.8,17.65,40.85,61.05,23.61,67.11,,49.13642857,13.97928571,26.58357143,59.73571429,24.345,54.85357143,55.44,17.74142857,39.13785714,22.36357143,7.047857143,8.494285714,47.72,16.19928571,41.63428571,59.6,21.56071429,65.37285714
5/1/20,61.39,16.51,32.66,78.35,28.97,68.46,68.7,21.17,47.18,27.37,8.29,10.09,59.03,19.25,51.71,74.34,25.09,82.97,,49.81714286,14.19714286,26.97928571,60.865,24.71071429,55.67071429,56.19142857,18.04214286,39.72214286,22.695,7.150714286,8.612857143,48.41714286,16.48071429,42.30714286,60.26,21.79285714,66.32857143
5/2/20,66.58,16.37,42.71,79.1,26.3,74.82,71.18,20.92,66.53,30.13,8.35,14.87,63.17,18.9,64.83,75.37,21.79,103.64,,51.31857143,14.50214286,28.32714286,62.66857143,25.17785714,57.49785714,57.58071429,18.46071429,41.99285714,23.37285714,7.301428571,9.138571429,49.74642857,16.83,44.13857143,61.69571429,21.92571429,69.14857143
5/3/20,55.59,15.64,36.23,66.47,25.25,62.62,60.86,19.94,56.28,26.34,7.93,12.69,53.33,17.7,55.73,64.41,26.11,82.93,,52.22714286,14.71857143,28.98214286,63.77928571,25.48571429,58.44285714,58.49785714,18.745,43.01714286,23.75357143,7.405,9.355714286,50.54928571,17.08214286,45.25428571,62.60642857,22.46571429,70.77571429
5/4/20,58.29,18.02,33.19,80.01,33.74,71.3,63.61,22.8,49.29,26.45,8.8,10.21,56.69,20.93,54.24,69.1,27.07,81.36,,52.99857143,14.96428571,29.43285714,65.24428571,26.04785714,59.45285714,59.18214286,19.02785714,43.70142857,24.11214286,7.517857143,9.488571429,51.16642857,17.37857143,45.87142857,63.44142857,22.87071429,72.08
5/5/20,62.13,17.96,35.24,75.88,31.87,71.7,67.81,22.79,51.13,27.3,8.82,11,60.39,21.42,56.73,72.75,26.75,81.05,,54.24428571,15.28357143,30.29142857,66.71428571,26.58571429,61.00642857,60.36928571,19.43857143,44.92571429,24.6,7.656428571,9.739285714,52.32071429,17.81285714,47.28714286,64.665,23.18785714,73.62857143
5/6/20,57.36,17.03,29.16,71.58,31.31,62.83,63.83,21.33,41.79,25.22,8.37,8.52,55.46,20.32,46.7,67.25,29.63,72.92,,54.75071429,15.49571429,30.46285714,67.49785714,27.015,61.44142857,60.77642857,19.68357143,45.01714286,24.82071429,7.753571429,9.746428571,52.86214286,18.11214286,47.64571429,65.08071429,23.80857143,74.36928571
5/7/20,63.77,17.64,36.79,75.93,31.42,70.69,69.82,22.64,54.45,27.84,8.79,11.25,60.47,20.78,59.02,77.64,27.71,97.32,,55.78,15.75357143,31.26357143,68.63714286,27.49357143,62.50357143,61.75357143,20.04214286,46.23642857,25.24428571,7.875,9.981428571,53.76714286,18.42785714,48.94785714,66.395,24.24714286,76.46714286
5/8/20,64.28,16.14,31.43,77.24,28.65,65.91,69.48,20.21,43.78,28,8.14,9.21,60.37,18.71,51.07,76.04,25.27,79.51,,56.63785714,15.91857143,31.66642857,69.53714286,27.76571429,63.25,62.44285714,20.22428571,46.70928571,25.56571429,7.958571429,10.07142857,54.51571429,18.60714286,49.75785714,67.21857143,24.50428571,77.51214286
5/9/20,65.61,15.41,33.37,75.98,26.6,68.15,65.79,18.71,44.62,27.43,7.98,9.63,61.63,17.62,55.07,76.8,20.98,78.49,,57.21571429,16.01357143,31.56357143,70.31357143,28.03214286,63.75571429,62.795,20.3,46.12285714,25.66642857,8.01,9.906428571,55.05857143,18.73142857,50.01357143,67.82,24.51,77.39214286
5/10/20,57.22,14.63,32.85,68.27,23.39,59.88,62.95,18.73,49.34,25.53,7.29,10.42,57.11,16.51,54.46,70.74,24.04,79.61,,58.55214286,16.18785714,32.52642857,71.77142857,28.25,65.10642857,64.06428571,20.55857143,47.61428571,26.105,8.077142857,10.20571429,56.44,18.905,51.755,69.42785714,24.91428571,79.70285714
5/11/20,,,,,27.07,56.41,,19.29,38.72,,7.66,8.54,,18.59,46.51,,23.72,67.42,,55.115,15.11785714,30.71714286,67.39785714,28.28214286,65.16642857,60.17285714,20.59714286,47.76285714,24.53714286,8.099285714,10.24857143,53.05357143,18.94214286,52.17142857,65.46785714,24.90142857,80.29785714
5/12/20,,,,,23.45,50.62,,16.49,36.36,,6.63,7.44,,15.77,40.87,,18.73,60.07,,51.09428571,13.97428571,28.35285714,62.61428571,27.95785714,64.24928571,55.78,20.30642857,46.86357143,22.73428571,8.007142857,10.02,49.18214286,18.71857143,51.52428571,60.65571429,24.48928571,78.96
5/13/20,68.48,18.45,38.51,80.51,32.43,71.13,72.38,23.94,55.95,29.18,9.15,11.3,64.11,21.37,61.15,81.85,25.75,96.25,,52.28571429,14.19285714,29.14714286,63.83285714,28.35785714,65.05357143,56.77714286,20.56785714,48.07214286,23.16214286,8.113571429,10.225,50.18285714,18.96571429,52.78142857,61.95285714,24.73214286,80.76071429
5/14/20,71.1,18.54,39.57,82.98,33.72,77.21,75.2,23.75,56.7,30.44,9.15,11.51,66.72,21.63,64.4,82.43,27.02,94.78,,53.7,14.45285714,30.12214286,65.16428571,28.86928571,66.55214286,57.97214286,20.90785714,49.43714286,23.65928571,8.239285714,10.47714286,51.32,19.25,54.46357143,63.48,24.97571429,82.73714286
5/15/20,84.12,20.14,48.47,97.62,35.12,91.18,89.27,26.65,69.46,36.01,10.08,14.78,79.42,23.53,76.21,100.21,29.45,120.79,,55.32357143,14.71214286,31.25142857,66.54071429,29.30857143,68.175,59.44142857,21.29928571,51.02857143,24.27642857,8.367142857,10.81214286,52.77642857,19.55571429,56.21357143,65.32785714,25.28714286,85.43857143
5/16/20,82.52,19.17,50.41,91.97,31.46,88.35,84.96,24.25,72.53,35.09,9.65,16.73,77.05,22.36,76.82,95.3,26.08,121.76,,56.46214286,14.91214286,31.80142857,67.46,29.67714286,69.14142857,60.42571429,21.53714286,51.45714286,24.63071429,8.46,10.945,53.76785714,19.80285714,57.07,66.75142857,25.59357143,86.73285714
5/17/20,65.55,17.42,39.91,73.78,29.44,69.86,67.69,21.93,56.21,29.32,8.65,12.39,62.09,20.61,63.08,76.39,25.28,91.26,,57.17357143,15.03928571,32.06428571,67.98214286,29.97642857,69.65857143,60.91357143,21.67928571,51.45214286,24.84357143,8.511428571,10.92357143,54.39357143,20.01071429,57.595,67.60714286,25.53428571,87.32785714
5/18/20,70.3,20.05,39.45,81.3,34.69,77,74.03,25.46,54.99,30.37,9.93,11.72,68.07,24.63,66.18,81.91,30.95,93.31,,58.03142857,15.18428571,32.51142857,68.07428571,30.04428571,70.06571429,61.65785714,21.86928571,51.85928571,25.12357143,8.592142857,11.03142857,55.20642857,20.275,58.44785714,68.52214286,25.81142857,88.18142857
5/19/20,74.14,20.02,41.29,86.3,36.04,83.44,76.89,25.32,55.9,31.91,9.93,12.65,70.3,24.3,65.84,87.09,30.4,102.85,,58.88928571,15.33142857,32.94357143,68.81857143,30.34214286,70.90428571,62.30642857,22.05,52.2,25.45285714,8.671428571,11.14928571,55.91428571,20.48071429,59.09857143,69.54642857,26.07214286,89.73857143
5/20/20,77.27,20.18,42.99,86.69,36.12,83.13,80.94,26.02,59.38,32.87,9.95,12.55,73.51,24.13,69.57,92.16,28.36,98.49,,60.31142857,15.55642857,33.93142857,69.89785714,30.68571429,72.35428571,63.52857143,22.385,53.45642857,25.99928571,8.784285714,11.43714286,57.20357143,20.75285714,60.73214286,71.32571429,25.98142857,91.565
5/21/20,81.65,20.81,45.87,91.39,37.19,86.68,84.94,26.73,63.7,34.93,10.16,13.59,76.13,24.94,72.31,95.11,31.15,109.68,,61.58857143,15.78285714,34.58,71.00214286,31.09785714,73.49642857,64.60857143,22.67714286,54.11714286,26.50571429,8.882142857,11.60428571,58.32214286,21.05,61.68142857,72.57357143,26.22714286,92.44785714
5/22/20,89.53,21.19,49.22,102.13,37.52,96.82,93.44,27.51,66.76,39.5,10.5,14.4,84.28,25.28,78.25,105.87,29.76,119.96,,63.39214286,16.14357143,35.85071429,72.78,31.73142857,75.70428571,66.32,23.19857143,55.75857143,27.32714286,9.050714286,11.975,60.03,21.51928571,63.62285714,74.70428571,26.54785714,95.33714286
5/23/20,72.63,18.05,37.71,84.7,31.11,76.14,75.82,22.65,49.96,30.65,8.89,10.32,69.25,21.25,60.53,88.2,25.26,96.75,,63.89357143,16.33214286,36.16071429,73.40285714,32.05357143,76.275,67.03642857,23.48,56.14,27.55714286,9.115714286,12.02428571,60.57428571,21.77857143,64.01285714,75.51857143,26.85357143,96.64142857
5/24/20,74.79,19.4,45.57,86.25,31.84,79.8,78.88,24.42,64.93,33.82,9.99,15.23,72.69,22.36,70.03,86.16,26.81,99.47,,65.14857143,16.67285714,37.06928571,74.68714286,32.65714286,77.69785714,68.17428571,23.88642857,57.25357143,28.14928571,9.308571429,12.36785714,61.68714286,22.19642857,65.125,76.62,27.05142857,98.06
5/25/20,69.55,20.75,43,82.31,35.63,80.21,77.09,26.67,63.38,32.03,10.05,14.32,69.98,24.52,70.74,78.75,31.66,93.9,,70.11642857,18.155,40.14071429,80.56642857,33.26857143,79.39785714,73.68071429,24.41357143,59.015,30.43714286,9.479285714,12.78071429,66.68571429,22.62,66.85571429,82.245,27.61857143,99.95142857
5/26/20,82.71,23.33,48.13,93.6,41.07,91.84,86.13,29.89,67.26,36.65,11.6,15.2,79.33,28.77,79.19,100.79,32.74,112.96,,76.02428571,19.82142857,43.57857143,87.25214286,34.52714286,82.34214286,79.83285714,25.37071429,61.22214286,33.055,9.834285714,13.335,72.35214286,23.54857143,69.59285714,89.44428571,28.61928571,103.7292857
5/27/20,85.27,23.22,48.88,98.41,41.11,92.39,89.04,30.08,68.62,37.29,11.53,14.99,82.63,28.22,77.7,102.35,33.37,118.2,,77.22357143,20.16214286,44.31928571,88.53071429,35.14714286,83.86071429,81.02285714,25.80928571,62.12714286,33.63428571,10.00428571,13.59857143,73.675,24.03785714,70.775,90.90857143,29.16357143,105.2971429
5/28/20,81.9,22.2,44.69,93.72,39.26,88.19,87.07,28.35,61.54,36.24,11.07,13.79,78.2,26.78,73.02,100.53,33.75,106.43,,77.995,20.42357143,44.685,89.29785714,35.54285714,84.645,81.87071429,26.13785714,62.47285714,34.04857143,10.14142857,13.76142857,74.495,24.40571429,71.39071429,92.20142857,29.64428571,106.1292857
5/29/20,91.98,23.33,50.81,104.84,40.85,96.29,96.02,30.15,73.28,40.02,11.69,15.85,86.27,28.57,80.5,112.33,32.47,117.72,,78.55642857,20.65142857,44.85214286,89.81357143,35.95214286,85.01,82.35285714,26.38785714,62.74571429,34.335,10.25642857,13.83785714,74.98428571,24.76571429,71.69714286,93.06714286,29.86,105.91
5/30/20,96.18,24.22,59.86,108.64,38.82,103.46,99.4,31.41,85.14,42.63,12.83,20.11,91,29.49,91.31,108.81,31.73,137.25,,79.53214286,21.01214286,45.52714286,91.00428571,36.47785714,86.08928571,83.38428571,26.89928571,63.64642857,34.87357143,10.48357143,14.07928571,75.98071429,25.275,72.73214286,94.03214286,30.26357143,107.0164286
5/31/20,78.61,21.25,48.6,85.21,33.08,78.39,79.77,26.95,68.44,36.36,10.91,17.72,75.07,26.49,73.59,89.82,33.68,110.23,,80.465,21.28571429,46.14785714,91.82071429,36.73785714,86.69857143,84.24714286,27.25785714,64.52,35.37642857,10.645,14.46,76.90785714,25.695,73.48285714,94.99142857,30.86357143,108.3714286
6/1/20,82.96,24.33,50.4,91.88,40.16,88.52,85.33,31.88,71.85,40.16,12.52,18.29,76.49,29.57,74.4,98.14,36.68,105.98,,81.36928571,21.59142857,46.93,92.57642857,37.12857143,87.52142857,85.05428571,27.71642857,65.72428571,36.07571429,10.83,14.92928571,77.50928571,26.04785714,74.07,96.15071429,31.27285714,109.2764286
6/2/20,80.97,24.42,48.68,84.58,37.36,79.78,82.1,31.37,65.17,38.23,14.19,18.71,72.79,28.45,69.19,91.42,34.34,98.26,,81.85714286,21.90571429,47.45785714,92.45357143,37.22285714,87.26,85.42642857,28.14857143,66.38642857,36.52714286,11.13428571,15.36214286,77.68714286,26.34428571,74.30928571,96.46,31.55428571,108.9485714
6/3/20,79.87,22.37,43.22,86.01,37.07,78.32,84.25,29.62,63.38,32.66,10.92,12.03,73.09,27.86,66.64,93.48,34.72,102.31,,82.04285714,22.06214286,47.47428571,92.405,37.29071429,86.91642857,85.66285714,28.40571429,66.67214286,36.51214286,11.20357143,15.325,77.65714286,26.61071429,74.1,96.55428571,32.00857143,109.2214286
6/4/20,91,24.83,51.73,95.05,41.16,88.22,94.74,33.8,74.72,37.28,12.41,14.9,83.03,30.52,77.55,105.56,36.43,119.67,,82.71071429,22.34928571,47.89285714,92.66642857,37.57428571,87.02642857,86.36285714,28.91071429,67.45928571,36.68,11.36428571,15.41857143,78.15,27.00928571,74.47428571,97.30071429,32.38571429,109.935
6/5/20,93.55,24.1,48.82,103.01,40.83,90.2,97.27,31.64,68,37.76,12.14,13.27,85.56,28.64,76.42,110.1,35.51,127.71,,82.99785714,22.55714286,47.86428571,92.72928571,37.81071429,86.55357143,86.63642857,29.20571429,67.54785714,36.55571429,11.48142857,15.33785714,78.24142857,27.24928571,74.34357143,97.60285714,32.79642857,110.4885714
6/6/20,100.86,26.42,58.64,108.88,40.15,97.83,98.44,35.84,83.06,38.48,13.6,17.23,91.59,31.54,86.55,113.83,35.68,131.99,,85.01428571,23.155,49.35928571,94.45642857,38.45642857,88.10285714,88.25214286,30.14785714,69.91214286,37.115,11.81785714,15.83142857,79.83714286,27.98428571,76.20214286,99.43357143,33.54071429,113.0057143
6/7/20,86.66,25.28,51.87,95.62,38.97,88.97,87.31,34.73,76.88,35.12,12.52,15.81,82.11,30.85,78.24,98.38,35.05,122.55,,85.86214286,23.575,49.80928571,95.12571429,38.96571429,88.75785714,88.85428571,30.88428571,70.76571429,37.20785714,11.99857143,15.87285714,80.51,28.59071429,76.78857143,100.3064286,34.12928571,114.6542857
6/8/20,92.18,29.69,53.58,103.88,49.12,99.32,97.82,38.85,78.84,40.92,15.42,17.83,88.99,36.6,83.56,109.03,45.91,123.6,,87.47857143,24.21357143,50.565,96.66642857,39.92928571,90.12285714,90.335,31.75428571,71.87,37.84285714,12.38214286,16.12357143,81.86785714,29.45357143,77.70428571,102.4692857,35.14714286,116.7757143
6/9/20,100.69,30.39,57.44,111.7,50.34,107.05,103.46,40.21,77.61,42.39,15.48,18.45,94.82,37.66,86.23,113.15,45.21,121.72,,88.76285714,24.71785714,51.23,97.95928571,40.59142857,91.20928571,91.57285714,32.49142857,72.60928571,38.25285714,12.65928571,16.35571429,82.97428571,30.08857143,78.20714286,103.3521429,36.03785714,117.4014286
6/10/20,98.67,29.56,55.13,109.4,48.9,104.56,103.23,39.38,77.6,42.72,15.21,17.99,92.82,36.19,85.22,115.64,41.11,129.41,,89.72,25.17071429,51.67642857,98.74428571,41.14785714,92.07857143,92.58642857,33.15571429,73.25071429,38.64071429,12.92214286,16.57,83.70214286,30.65785714,78.74428571,104.3014286,36.59071429,118.2021429
6/11/20,91.57,27.4,47.9,104.02,46.81,94.92,97.87,35.56,66.74,41.1,14.36,15.68,87.82,33.44,76.45,106.59,37.49,108.19,,90.41071429,25.54214286,51.90571429,99.48,41.68714286,92.55928571,93.35785714,33.67071429,73.62214286,38.98785714,13.15714286,16.705,84.38928571,31.13357143,78.98928571,104.7342857,36.85785714,118.3278571
6/12/20,118.14,32.8,67.72,133.36,53.43,122.76,123.33,44.36,95,51.9,17.31,22.16,113.19,39.56,103.17,134.33,45.01,143.12,,92.27928571,26.21857143,53.11357143,101.5171429,42.58571429,94.45,95.30857143,34.68571429,75.17357143,39.83642857,13.55857143,17.15571429,86.31214286,31.91857143,80.60857143,106.3057143,37.75357143,120.1421429
6/13/20,111.98,30.61,68.19,125.83,47.89,117.81,113.5,40.62,96.25,46.41,16.23,23.18,108.04,37.62,101.34,125.43,40.14,138.33,,93.40785714,26.675,53.70857143,102.745,43.23357143,95.475,96.31571429,35.34357143,75.96714286,40.10642857,13.80142857,17.375,87.52928571,32.49928571,81.325,107.4928571,38.35428571,120.2192857
6/14/20,90.69,27.9,54.09,101.46,42.44,92.09,94.72,37.09,82.36,39.64,14.21,18.26,88.23,34.78,82.38,100.77,41.8,114.33,,94.27071429,27.15,54.10071429,103.9057143,43.90214286,96.45357143,97.38357143,36.06785714,76.96142857,40.34071429,14.03714286,17.41357143,88.46928571,33.09142857,81.95285714,108.275,38.93428571,120.5121429
6/15/20,98.02,31.34,55.74,108.52,51.3,103.49,100.83,40.56,76.26,44.6,16.23,19.17,94.42,39.22,85.55,110.44,46.52,121.53,,95.34642857,27.65071429,54.48214286,105.0942857,44.69785714,97.52285714,98.49071429,36.68785714,77.27642857,40.65785714,14.30214286,17.47642857,89.75,33.78071429,82.74928571,109.1535714,39.63714286,121.6228571
6/16/20,103.47,32.34,59.99,115.84,53.06,109.4,107.07,42.49,83.97,46.43,16.74,20.63,99.15,40.07,93.44,119.41,48.17,139.85,,96.95357143,28.21642857,55.29,107.3271429,45.81928571,99.63857143,100.2742857,37.48214286,78.61928571,41.24357143,14.48428571,17.61357143,91.63285714,34.61071429,84.48142857,111.1528571,40.625,124.5935714
6/17/20,104.3,32.05,59.28,114.32,51.84,106.51,108.27,42.6,82.05,46.94,17.02,20.46,98.49,39.34,88.7,121.19,47.11,133.91,,98.69857143,28.90785714,56.43714286,109.3492857,46.87428571,101.6521429,101.99,38.40928571,79.95285714,42.26357143,14.92,18.21571429,93.44714286,35.43071429,86.05714286,113.1321429,41.51,126.8507143
